id_corrida,fecha,dia_semana,horario_salida,ruta,terminal_origen,tipo_unidad,capacidad,pasajeros,ocupacion_pct,precio_boleto,ingresos_totales,temporada,anio,mes,mes_nombre,dia_num,es_fin_semana
ADO-01124,2024-11-28,Thursday,10:00,CDMX-TLAXCALA,Norte,OCC,42,21.0,50.0,264.0,5544.0,Baja,2024,11,November,3,0
ADO-02413,2024-10-17,Thursday,12:00,CDMX-QUERÉTARO,TAPO,Ejecutivo,24,12.0,50.0,320.0,3840.0,Baja,2024,10,October,3,0
ADO-00742,2024-09-18,Wednesday,20:00,CDMX-TOLUCA,Sur,Ejecutivo,24,11.0,45.8,216.0,2376.0,Baja,2024,9,September,2,0
ADO-00846,2024-01-22,Monday,22:00,CDMX-QUERÉTARO,TAPO,OCC,42,29.0,69.0,384.0,11136.0,Alta,2024,1,January,0,0
ADO-00606,2024-11-12,Tuesday,19:00,CDMX-PUEBLA,Sur,Primera Plus,36,36.0,100.0,280.0,10080.0,Baja,2024,11,November,1,0
ADO-01214,2024-06-16,Sunday,12:00,CDMX-CUERNAVACA,Sur,ADO GL,48,45.0,93.8,220.0,9900.0,Baja,2024,6,June,6,1
ADO-01628,2024-07-23,Tuesday,14:00,CDMX-QUERÉTARO,Poniente,Primera Plus,36,28.0,77.8,304.0,8512.0,Alta,2024,7,July,1,0
ADO-00791,2024-10-12,Saturday,19:00,CDMX-PACHUCA,TAPO,ADO GL,48,48.0,100.0,228.0,10944.0,Baja,2024,10,October,5,1
ADO-01858,2024-03-25,Monday,15:00,CDMX-PUEBLA,Observatorio,Primera Plus,36,22.0,61.1,266.0,5852.0,Baja,2024,3,March,0,0
ADO-02232,2024-11-19,Tuesday,18:00,CDMX-PUEBLA,TAPO,ADO GL,48,28.0,87.5,308.0,12936.0,Baja,2024,11,November,1,0
ADO-01337,2024-07-15,Monday,11:00,CDMX-PACHUCA,Sur,Ejecutivo,24,13.0,54.2,180.5,2346.5,Alta,2024,7,July,0,0
ADO-00810,2024-07-20,Saturday,10:00,CDMX-PUEBLA,TAPO,ADO GL,48,35.0,72.9,308.0,10780.0,Alta,2024,7,July,5,1
ADO-00479,2024-05-24,Friday,15:00,CDMX-TLAXCALA,TAPO,ADO GL,48,48.0,100.0,288.0,13824.0,Baja,2024,5,May,4,0
ADO-00255,2024-10-05,Saturday,14:00,CDMX-TOLUCA,Poniente,Ejecutivo,24,16.0,66.7,180.0,2880.0,Baja,2024,10,October,5,1
ADO-02218,2024-06-13,Thursday,22:00,CDMX-PACHUCA,Sur,Primera Plus,36,23.0,63.9,190.0,4370.0,Baja,2024,6,June,3,0
ADO-01042,2024-01-09,Tuesday,11:00,CDMX-QUERÉTARO,Poniente,Ejecutivo,24,14.0,58.3,320.0,4480.0,Alta,2024,1,January,1,0
ADO-01187,2024-11-06,Wednesday,09:00,CDMX-TOLUCA,Sur,OCC,42,28.0,66.7,180.0,5040.0,Baja,2024,11,November,2,0
ADO-00247,2024-09-12,Thursday,06:00,CDMX-CUERNAVACA,Poniente,Primera Plus,36,21.0,58.3,220.0,4620.0,Baja,2024,9,September,3,0
ADO-01733,2024-11-24,Sunday,21:00,CDMX-CUERNAVACA,Poniente,Primera Plus,36,30.0,83.3,264.0,7920.0,Baja,2024,11,November,6,1
ADO-02041,2024-07-13,Saturday,09:00,CDMX-CUERNAVACA,Poniente,Ejecutivo,24,21.0,87.5,264.0,5544.0,Alta,2024,7,July,5,1
ADO-00444,2024-08-23,Friday,09:00,CDMX-PUEBLA,Sur,Primera Plus,36,28.0,77.8,308.0,8624.0,Alta,2024,8,August,4,0
ADO-02006,2024-06-12,Wednesday,22:00,CDMX-TLAXCALA,TAPO,OCC,42,28.0,66.7,228.0,6384.0,Baja,2024,6,June,2,0
ADO-02314,2024-05-05,Sunday,09:00,CDMX-PACHUCA,Sur,OCC,42,42.0,100.0,180.5,7581.0,Baja,2024,5,May,6,1
ADO-00773,2024-07-03,Wednesday,12:00,CDMX-PUEBLA,Poniente,Ejecutivo,24,17.0,70.8,266.0,4522.0,Alta,2024,7,July,2,0
ADO-01976,2024-03-13,Wednesday,21:00,CDMX-QUERÉTARO,Norte,Primera Plus,36,21.0,58.3,320.0,6720.0,Baja,2024,3,March,2,0
ADO-02000,2024-09-09,Monday,11:00,CDMX-PACHUCA,Observatorio,ADO GL,48,26.0,54.2,209.0,5434.0,Baja,2024,9,September,0,0
ADO-01874,2024-11-20,Wednesday,10:00,CDMX-QUERÉTARO,Observatorio,OCC,42,31.0,73.8,352.0,10912.0,Baja,2024,11,November,2,0
ADO-01430,2024-03-16,Saturday,19:00,CDMX-TOLUCA,TAPO,Primera Plus,36,34.0,94.4,180.0,6120.0,Baja,2024,3,March,5,1
ADO-00411,2024-12-22,Sunday,16:00,CDMX-TOLUCA,Norte,Ejecutivo,24,22.0,91.7,180.0,3960.0,Alta,2024,12,December,6,1
ADO-01392,2024-02-26,Monday,12:00,CDMX-TOLUCA,Poniente,Primera Plus,36,20.0,55.6,180.0,3600.0,Baja,2024,2,February,0,0
ADO-01035,2024-05-19,Sunday,11:00,CDMX-TOLUCA,Observatorio,OCC,42,33.0,78.6,180.0,5940.0,Baja,2024,5,May,6,1
ADO-00880,2024-06-06,Thursday,16:00,CDMX-PACHUCA,Norte,Ejecutivo,24,19.0,79.2,209.0,3971.0,Baja,2024,6,June,3,0
ADO-01770,2024-05-17,Friday,14:00,CDMX-PACHUCA,TAPO,Ejecutivo,24,17.0,70.8,190.0,3230.0,Baja,2024,5,May,4,0
ADO-02497,2024-02-28,Wednesday,12:00,CDMX-TOLUCA,Poniente,ADO GL,48,29.0,60.4,216.0,6264.0,Baja,2024,2,February,2,0
ADO-00097,2024-06-08,Saturday,18:00,CDMX-CUERNAVACA,Poniente,OCC,42,42.0,100.0,220.0,9240.0,Baja,2024,6,June,5,1
ADO-02027,2024-09-27,Friday,22:00,CDMX-PUEBLA,TAPO,ADO GL,48,41.0,85.4,336.0,13776.0,Baja,2024,9,September,4,0
ADO-01979,2024-01-19,Friday,10:00,CDMX-TLAXCALA,Observatorio,Primera Plus,36,20.0,55.6,240.0,4800.0,Alta,2024,1,January,4,0
ADO-00804,2024-09-04,Wednesday,21:00,CDMX-PUEBLA,Observatorio,Ejecutivo,24,14.0,58.3,266.0,3724.0,Baja,2024,9,September,2,0
ADO-00322,2024-01-20,Saturday,19:00,CDMX-PUEBLA,TAPO,Primera Plus,36,36.0,100.0,308.0,11088.0,Alta,2024,1,January,5,1
ADO-02115,2024-10-17,Thursday,19:00,CDMX-QUERÉTARO,Observatorio,Primera Plus,36,32.0,88.9,384.0,12288.0,Baja,2024,10,October,3,0
ADO-02038,2024-08-05,Monday,13:00,CDMX-QUERÉTARO,Norte,Primera Plus,36,21.0,58.3,320.0,6720.0,Alta,2024,8,August,0,0
ADO-00966,2024-10-29,Tuesday,09:00,CDMX-PUEBLA,Sur,Ejecutivo,24,23.0,95.8,336.0,7728.0,Baja,2024,10,October,1,0
ADO-02291,2024-08-17,Saturday,06:00,CDMX-TLAXCALA,Observatorio,Ejecutivo,24,24.0,100.0,264.0,6336.0,Alta,2024,8,August,5,1
ADO-02343,2024-11-28,Thursday,16:00,CDMX-TLAXCALA,Observatorio,ADO GL,48,34.0,70.8,288.0,9792.0,Baja,2024,11,November,3,0
ADO-01160,2024-08-06,Tuesday,07:00,CDMX-PUEBLA,Sur,ADO GL,48,36.0,75.0,266.0,9576.0,Alta,2024,8,August,1,0
ADO-01862,2024-12-21,Saturday,20:00,CDMX-PUEBLA,TAPO,ADO GL,48,45.0,93.8,280.0,12600.0,Alta,2024,12,December,5,1
ADO-00483,2024-07-11,Thursday,15:00,CDMX-PACHUCA,Poniente,Ejecutivo,24,10.0,41.7,228.0,2280.0,Alta,2024,7,July,3,0
ADO-01205,2024-09-27,Friday,10:00,CDMX-CUERNAVACA,Sur,OCC,42,27.0,64.3,209.0,5643.0,Baja,2024,9,September,4,0
ADO-01265,2024-11-28,Thursday,16:00,CDMX-PUEBLA,Sur,OCC,42,28.0,66.7,280.0,7840.0,Baja,2024,11,November,3,0
ADO-01713,2024-03-13,Wednesday,13:00,CDMX-PACHUCA,Observatorio,Primera Plus,36,14.0,38.9,180.5,2527.0,Baja,2024,3,March,2,0
ADO-00933,2024-08-13,Tuesday,11:00,CDMX-PACHUCA,Observatorio,Primera Plus,36,27.0,47.2,180.5,3068.5,Alta,2024,8,August,1,0
ADO-00603,2024-11-09,Saturday,10:00,CDMX-PUEBLA,Sur,OCC,42,40.0,95.2,280.0,11200.0,Baja,2024,11,November,5,1
ADO-00408,2024-12-13,Friday,22:00,CDMX-CUERNAVACA,Norte,Primera Plus,36,22.0,61.1,220.0,4840.0,Alta,2024,12,December,4,0
ADO-00612,2024-02-22,Thursday,19:00,CDMX-TOLUCA,Observatorio,Ejecutivo,24,19.0,79.2,216.0,4104.0,Baja,2024,2,February,3,0
ADO-00421,2024-06-05,Wednesday,11:00,CDMX-PUEBLA,Poniente,ADO GL,48,43.0,89.6,336.0,14448.0,Baja,2024,6,June,2,0
ADO-00566,2024-11-03,Sunday,16:00,CDMX-TOLUCA,TAPO,Primera Plus,36,28.0,77.8,171.0,4788.0,Baja,2024,11,November,6,1
ADO-00472,2024-10-22,Tuesday,08:00,CDMX-PACHUCA,Sur,OCC,42,21.0,50.0,228.0,4788.0,Baja,2024,10,October,1,0
ADO-01311,2024-07-02,Tuesday,15:00,CDMX-PUEBLA,Norte,Ejecutivo,24,15.0,62.5,280.0,4200.0,Alta,2024,7,July,1,0
ADO-00655,2024-12-17,Tuesday,08:00,CDMX-QUERÉTARO,Sur,ADO GL,48,48.0,100.0,352.0,16896.0,Alta,2024,12,December,1,0
ADO-00319,2024-06-18,Tuesday,21:00,CDMX-PACHUCA,Poniente,Ejecutivo,24,16.0,66.7,190.0,3040.0,Baja,2024,6,June,1,0
ADO-00211,2024-06-15,Saturday,20:00,CDMX-PUEBLA,TAPO,ADO GL,48,44.0,91.7,308.0,13552.0,Baja,2024,6,June,5,1
ADO-00545,2024-11-07,Thursday,07:00,CDMX-TOLUCA,Norte,Primera Plus,36,18.0,50.0,198.0,3564.0,Baja,2024,11,November,3,0
ADO-01583,2024-06-24,Monday,21:00,CDMX-CUERNAVACA,Sur,Primera Plus,36,19.0,52.8,220.0,4180.0,Baja,2024,6,June,0,0
ADO-01308,2024-06-29,Saturday,07:00,CDMX-QUERÉTARO,Observatorio,OCC,42,41.0,97.6,384.0,15744.0,Baja,2024,6,June,5,1
ADO-00528,2024-03-21,Thursday,09:00,CDMX-PUEBLA,Poniente,ADO GL,48,38.0,79.2,280.0,10640.0,Baja,2024,3,March,3,0
ADO-01607,2024-07-31,Wednesday,06:00,CDMX-PUEBLA,Poniente,,24,15.0,62.5,280.0,4200.0,Alta,2024,7,July,2,0
ADO-00749,2024-07-22,Monday,08:00,CDMX-CUERNAVACA,Norte,Ejecutivo,24,17.0,70.8,264.0,4488.0,Alta,2024,7,July,0,0
ADO-02016,2024-05-20,Monday,08:00,CDMX-PUEBLA,Poniente,Primera Plus,36,27.0,75.0,280.0,7560.0,Baja,2024,5,May,0,0
ADO-01024,2024-10-16,Wednesday,20:00,CDMX-PACHUCA,TAPO,ADO GL,48,43.0,89.6,180.5,7761.5,Baja,2024,10,October,2,0
ADO-00602,2024-10-29,Tuesday,20:00,CDMX-TOLUCA,Observatorio,Primera Plus,36,19.0,52.8,198.0,3762.0,Baja,2024,10,October,1,0
ADO-01012,2024-01-11,Thursday,12:00,CDMX-QUERÉTARO,TAPO,Ejecutivo,24,16.0,66.7,320.0,5120.0,Alta,2024,1,January,3,0
ADO-02272,2024-03-22,Friday,14:00,CDMX-QUERÉTARO,Poniente,ADO GL,48,28.0,58.3,320.0,8960.0,Baja,2024,3,March,4,0
ADO-02290,2024-09-02,Monday,14:00,CDMX-QUERÉTARO,Norte,Ejecutivo,24,19.0,79.2,320.0,6080.0,Baja,2024,9,September,0,0
ADO-00858,2024-10-05,Saturday,06:00,CDMX-TLAXCALA,Poniente,OCC,42,38.0,90.5,240.0,9120.0,Baja,2024,10,October,5,1
ADO-02354,2024-05-18,Saturday,20:00,CDMX-CUERNAVACA,Poniente,ADO GL,48,32.0,66.7,220.0,7040.0,Baja,2024,5,May,5,1
ADO-01721,2024-03-18,Monday,16:00,CDMX-QUERÉTARO,Poniente,OCC,42,29.0,69.0,320.0,9280.0,Baja,2024,3,March,0,0
ADO-00803,2024-06-02,Sunday,18:00,CDMX-PUEBLA,TAPO,Primera Plus,36,36.0,100.0,266.0,9576.0,Baja,2024,6,June,6,1
ADO-01322,2024-01-17,Wednesday,10:00,CDMX-PUEBLA,Observatorio,ADO GL,48,34.0,70.8,266.0,9044.0,Alta,2024,1,January,2,0
ADO-01898,2024-10-26,Saturday,10:00,CDMX-TOLUCA,Sur,Primera Plus,36,36.0,100.0,180.0,6480.0,Baja,2024,10,October,5,1
ADO-01643,2024-11-25,Monday,06:00,CDMX-TLAXCALA,Norte,OCC,42,26.0,61.9,240.0,6240.0,Baja,2024,11,November,0,0
ADO-01179,2024-10-10,Thursday,07:00,CDMX-QUERÉTARO,Sur,OCC,42,28.0,66.7,352.0,9856.0,Baja,2024,10,October,3,0
ADO-00751,2024-11-16,Saturday,10:00,CDMX-PUEBLA,TAPO,Primera Plus,36,26.0,72.2,280.0,7280.0,Baja,2024,11,November,5,1
ADO-02399,2024-04-26,Friday,14:00,CDMX-TOLUCA,Sur,OCC,42,28.0,66.7,198.0,5544.0,Baja,2024,4,April,4,0
ADO-02074,2024-03-18,Monday,22:00,CDMX-CUERNAVACA,Observatorio,Ejecutivo,24,16.0,66.7,220.0,3520.0,Baja,2024,3,March,0,0
ADO-00519,2024-11-09,Saturday,09:00,CDMX-QUERÉTARO,Poniente,OCC,42,42.0,100.0,320.0,13440.0,Baja,2024,11,November,5,1
ADO-02229,2024-04-07,Sunday,11:00,CDMX-QUERÉTARO,Norte,Ejecutivo,24,15.0,62.5,352.0,5280.0,Baja,2024,4,April,6,1
ADO-00446,2024-07-03,Wednesday,08:00,CDMX-QUERÉTARO,Poniente,ADO GL,48,42.0,87.5,320.0,13440.0,Alta,2024,7,July,2,0
ADO-00238,2024-09-21,Saturday,15:00,CDMX-PUEBLA,Poniente,Ejecutivo,24,20.0,83.3,280.0,5600.0,Baja,2024,9,September,5,1
ADO-00110,2024-06-29,Saturday,20:00,CDMX-PACHUCA,Norte,,48,40.0,83.3,190.0,7600.0,Baja,2024,6,June,5,1
ADO-01476,2024-09-08,Sunday,08:00,CDMX-QUERÉTARO,Sur,Primera Plus,36,36.0,100.0,320.0,11520.0,Baja,2024,9,September,6,1
ADO-01922,2024-04-02,Tuesday,10:00,CDMX-TOLUCA,Norte,ADO GL,48,35.0,72.9,198.0,6930.0,Baja,2024,4,April,1,0
ADO-00253,2024-03-10,Sunday,20:00,CDMX-PUEBLA,Norte,Ejecutivo,24,24.0,100.0,280.0,6720.0,Baja,2024,3,March,6,1
ADO-01196,2024-03-03,Sunday,20:00,CDMX-QUERÉTARO,TAPO,OCC,42,37.0,88.1,320.0,11840.0,Baja,2024,3,March,6,1
ADO-01652,2024-03-28,Thursday,20:00,CDMX-PUEBLA,Poniente,Ejecutivo,24,16.0,66.7,280.0,4480.0,Baja,2024,3,March,3,0
ADO-01911,2024-06-19,Wednesday,07:00,CDMX-TLAXCALA,Norte,Ejecutivo,24,24.0,100.0,240.0,5760.0,Baja,2024,6,June,2,0
ADO-00619,2024-07-31,Wednesday,09:00,CDMX-PUEBLA,Sur,OCC,42,36.0,85.7,266.0,9576.0,Alta,2024,7,July,2,0
ADO-02014,2024-05-11,Saturday,17:00,CDMX-QUERÉTARO,Norte,Ejecutivo,24,21.0,87.5,352.0,7392.0,Baja,2024,5,May,5,1
ADO-01381,2024-03-24,Sunday,19:00,CDMX-QUERÉTARO,Norte,ADO GL,48,48.0,100.0,384.0,18432.0,Baja,2024,3,March,6,1
ADO-01613,2024-06-14,Friday,08:00,CDMX-QUERÉTARO,TAPO,Ejecutivo,24,21.0,87.5,352.0,7392.0,Baja,2024,6,June,4,0
ADO-01005,2024-09-14,Saturday,19:00,CDMX-PACHUCA,TAPO,ADO GL,48,48.0,100.0,190.0,9120.0,Baja,2024,9,September,5,1
ADO-01840,2024-09-15,Sunday,19:00,CDMX-PACHUCA,TAPO,Ejecutivo,24,23.0,95.8,180.5,4151.5,Baja,2024,9,September,6,1
ADO-01092,2024-02-21,Wednesday,12:00,CDMX-PACHUCA,Sur,ADO GL,48,30.0,62.5,228.0,6840.0,Baja,2024,2,February,2,0
ADO-01453,2024-08-10,Saturday,06:00,CDMX-TOLUCA,TAPO,Primera Plus,36,28.0,86.1,180.0,5580.0,Alta,2024,8,August,5,1
ADO-01988,2024-03-17,Sunday,09:00,CDMX-QUERÉTARO,Norte,Primera Plus,36,27.0,100.0,352.0,12672.0,Baja,2024,3,March,6,1
ADO-01057,2024-01-06,Saturday,09:00,CDMX-TLAXCALA,Observatorio,Ejecutivo,24,23.0,95.8,240.0,5520.0,Alta,2024,1,January,5,1
ADO-00614,2024-01-28,Sunday,20:00,CDMX-QUERÉTARO,Observatorio,,48,34.0,70.8,384.0,13056.0,Alta,2024,1,January,6,1
ADO-01180,2024-11-09,Saturday,21:00,CDMX-PACHUCA,TAPO,Primera Plus,36,25.0,69.4,228.0,5700.0,Baja,2024,11,November,5,1
ADO-01388,2024-02-15,Thursday,17:00,CDMX-PUEBLA,Norte,Primera Plus,36,35.0,97.2,266.0,9310.0,Baja,2024,2,February,3,0
ADO-00790,2024-04-16,Tuesday,21:00,CDMX-PACHUCA,Sur,Ejecutivo,24,10.0,41.7,180.5,1805.0,Baja,2024,4,April,1,0
ADO-00788,2024-02-20,Tuesday,18:00,CDMX-PUEBLA,Observatorio,OCC,42,35.0,83.3,336.0,11760.0,Baja,2024,2,February,1,0
ADO-00369,2024-01-31,Wednesday,07:00,CDMX-CUERNAVACA,TAPO,Ejecutivo,24,19.0,79.2,220.0,4180.0,Alta,2024,1,January,2,0
ADO-00842,2024-07-30,Tuesday,12:00,CDMX-QUERÉTARO,TAPO,Primera Plus,36,26.0,72.2,320.0,8320.0,Alta,2024,7,July,1,0
ADO-01751,2024-03-05,Tuesday,11:00,CDMX-TOLUCA,TAPO,ADO GL,48,15.0,31.2,180.0,2700.0,Baja,2024,3,March,1,0
ADO-01411,2024-04-22,Monday,14:00,CDMX-PACHUCA,TAPO,OCC,42,27.0,78.6,180.5,5956.5,Baja,2024,4,April,0,0
ADO-00101,2024-07-04,Thursday,20:00,CDMX-PACHUCA,Sur,Primera Plus,36,17.0,47.2,190.0,3230.0,Alta,2024,7,July,3,0
ADO-00756,2024-01-06,Saturday,22:00,CDMX-PUEBLA,Norte,Primera Plus,36,36.0,100.0,280.0,10080.0,Alta,2024,1,January,5,1
ADO-00262,2024-06-29,Saturday,19:00,CDMX-CUERNAVACA,TAPO,ADO GL,48,47.0,97.9,220.0,10340.0,Baja,2024,6,June,5,1
ADO-01702,2024-08-03,Saturday,10:00,CDMX-PUEBLA,Poniente,ADO GL,48,28.0,89.6,336.0,14448.0,Alta,2024,8,August,5,1
ADO-00436,2024-12-01,Sunday,10:00,CDMX-PUEBLA,Poniente,Primera Plus,36,30.0,83.3,266.0,7980.0,Alta,2024,12,December,6,1
ADO-01998,2024-01-05,Friday,19:00,CDMX-CUERNAVACA,Sur,Ejecutivo,24,16.0,66.7,209.0,3344.0,Alta,2024,1,January,4,0
ADO-00180,2024-10-03,Thursday,11:00,CDMX-QUERÉTARO,TAPO,Ejecutivo,24,23.0,95.8,320.0,7360.0,Baja,2024,10,October,3,0
ADO-02319,2024-09-21,Saturday,11:00,CDMX-TOLUCA,Norte,OCC,42,32.0,76.2,180.0,5760.0,Baja,2024,9,September,5,1
ADO-00860,2024-05-05,Sunday,14:00,CDMX-CUERNAVACA,TAPO,Primera Plus,36,33.0,91.7,220.0,7260.0,Baja,2024,5,May,6,1
ADO-00991,2024-05-06,Monday,16:00,CDMX-QUERÉTARO,Observatorio,OCC,42,28.0,66.7,320.0,8960.0,Baja,2024,5,May,0,0
ADO-01779,2024-08-15,Thursday,22:00,CDMX-PUEBLA,Poniente,Ejecutivo,24,14.0,58.3,280.0,3920.0,Alta,2024,8,August,3,0
ADO-02379,2024-11-26,Tuesday,22:00,CDMX-CUERNAVACA,TAPO,Primera Plus,36,21.0,58.3,242.0,5082.0,Baja,2024,11,November,1,0
ADO-00600,2024-07-23,Tuesday,14:00,CDMX-TOLUCA,Sur,OCC,42,29.0,69.0,198.0,5742.0,Alta,2024,7,July,1,0
ADO-00292,2024-06-06,Thursday,06:00,CDMX-TOLUCA,Sur,Ejecutivo,24,14.0,58.3,216.0,3024.0,Baja,2024,6,June,3,0
ADO-00142,2024-03-10,Sunday,14:00,CDMX-PUEBLA,Norte,OCC,42,28.0,100.0,336.0,14112.0,Baja,2024,3,March,6,1
ADO-01305,2024-07-24,Wednesday,07:00,CDMX-PACHUCA,Poniente,Primera Plus,36,31.0,86.1,190.0,5890.0,Alta,2024,7,July,2,0
ADO-01049,2024-03-20,Wednesday,13:00,CDMX-CUERNAVACA,Observatorio,Primera Plus,36,29.0,80.6,264.0,7656.0,Baja,2024,3,March,2,0
ADO-01114,2024-05-06,Monday,10:00,CDMX-QUERÉTARO,Sur,ADO GL,48,34.0,70.8,304.0,10336.0,Baja,2024,5,May,0,0
ADO-00415,2024-07-21,Sunday,12:00,CDMX-PUEBLA,Observatorio,OCC,42,37.0,88.1,308.0,11396.0,Alta,2024,7,July,6,1
ADO-01814,2024-02-08,Thursday,11:00,CDMX-QUERÉTARO,Norte,ADO GL,48,36.0,75.0,352.0,12672.0,Baja,2024,2,February,3,0
ADO-00808,2024-10-16,Wednesday,16:00,CDMX-PUEBLA,Poniente,Primera Plus,36,21.0,58.3,280.0,5880.0,Baja,2024,10,October,2,0
ADO-01913,2024-03-29,Friday,15:00,CDMX-QUERÉTARO,Poniente,Ejecutivo,24,17.0,70.8,320.0,5440.0,Baja,2024,3,March,4,0
ADO-01447,2024-05-01,Wednesday,12:00,CDMX-PUEBLA,Norte,Primera Plus,36,21.0,58.3,280.0,5880.0,Baja,2024,5,May,2,0
ADO-00818,2024-05-04,Saturday,10:00,CDMX-CUERNAVACA,TAPO,ADO GL,48,45.0,93.8,220.0,9900.0,Baja,2024,5,May,5,1
ADO-00720,2024-04-22,Monday,13:00,CDMX-PACHUCA,Sur,ADO GL,48,30.0,62.5,190.0,5700.0,Baja,2024,4,April,0,0
ADO-00248,2024-11-10,Sunday,13:00,CDMX-QUERÉTARO,Poniente,OCC,42,32.0,76.2,304.0,9728.0,Baja,2024,11,November,6,1
ADO-00857,2024-04-13,Saturday,14:00,CDMX-PUEBLA,Sur,Ejecutivo,24,18.0,75.0,308.0,5544.0,Baja,2024,4,April,5,1
ADO-00890,2024-02-28,Wednesday,22:00,CDMX-PUEBLA,Poniente,Ejecutivo,24,18.0,75.0,336.0,6048.0,Baja,2024,2,February,2,0
ADO-02476,2024-10-14,Monday,09:00,CDMX-TLAXCALA,Sur,Primera Plus,36,31.0,86.1,264.0,8184.0,Baja,2024,10,October,0,0
ADO-01037,2024-10-13,Sunday,20:00,CDMX-PACHUCA,TAPO,Primera Plus,36,25.0,69.4,190.0,4750.0,Baja,2024,10,October,6,1
ADO-00555,2024-03-04,Monday,06:00,CDMX-PACHUCA,Norte,Primera Plus,36,24.0,66.7,209.0,5016.0,Baja,2024,3,March,0,0
ADO-02491,2024-12-24,Tuesday,06:00,CDMX-PUEBLA,Poniente,OCC,42,27.0,64.3,266.0,7182.0,Alta,2024,12,December,1,0
ADO-00030,2024-05-22,Wednesday,21:00,CDMX-PACHUCA,Observatorio,Primera Plus,36,22.0,61.1,190.0,4180.0,Baja,2024,5,May,2,0
ADO-01906,2024-10-21,Monday,19:00,CDMX-PACHUCA,Sur,OCC,42,35.0,83.3,190.0,6650.0,Baja,2024,10,October,0,0
ADO-01934,2024-05-30,Thursday,19:00,CDMX-QUERÉTARO,Sur,Ejecutivo,24,27.0,75.0,320.0,5760.0,Baja,2024,5,May,3,0
ADO-00870,2024-09-09,Monday,11:00,CDMX-TLAXCALA,Norte,Primera Plus,36,32.0,88.9,240.0,7680.0,Baja,2024,9,September,0,0
ADO-01326,2024-01-17,Wednesday,21:00,CDMX-PACHUCA,Poniente,Ejecutivo,24,9.0,37.5,190.0,1710.0,Alta,2024,1,January,2,0
ADO-00533,2024-08-29,Thursday,14:00,CDMX-TOLUCA,Observatorio,Ejecutivo,24,15.0,62.5,198.0,2970.0,Alta,2024,8,August,3,0
ADO-01772,2024-08-26,Monday,17:00,CDMX-PUEBLA,Observatorio,OCC,42,42.0,100.0,280.0,11760.0,Alta,2024,8,August,0,0
ADO-01804,2024-10-15,Tuesday,22:00,CDMX-CUERNAVACA,Norte,OCC,42,19.0,45.2,220.0,4180.0,Baja,2024,10,October,1,0
ADO-00820,2024-10-02,Wednesday,12:00,CDMX-QUERÉTARO,Observatorio,ADO GL,48,37.0,77.1,352.0,13024.0,Baja,2024,10,October,2,0
ADO-02287,2024-02-02,Friday,10:00,CDMX-PACHUCA,TAPO,Primera Plus,36,26.0,72.2,209.0,5434.0,Baja,2024,2,February,4,0
ADO-01909,2024-10-22,Tuesday,06:00,CDMX-TOLUCA,Observatorio,Primera Plus,36,18.0,50.0,180.0,3240.0,Baja,2024,10,October,1,0
ADO-01098,2024-04-12,Friday,18:00,CDMX-TOLUCA,Observatorio,ADO GL,48,26.0,54.2,216.0,5616.0,Baja,2024,4,April,4,0
ADO-01107,2024-01-11,Thursday,08:00,CDMX-PUEBLA,Observatorio,ADO GL,48,41.0,85.4,280.0,11480.0,Alta,2024,1,January,3,0
ADO-00573,2024-03-01,Friday,07:00,CDMX-TOLUCA,Sur,Ejecutivo,24,20.0,83.3,180.0,3600.0,Baja,2024,3,March,4,0
ADO-00333,2024-05-31,Friday,13:00,CDMX-QUERÉTARO,Poniente,Primera Plus,36,23.0,63.9,352.0,8096.0,Baja,2024,5,May,4,0
ADO-02443,2024-05-09,Thursday,11:00,CDMX-TOLUCA,Sur,OCC,42,20.0,47.6,171.0,3420.0,Baja,2024,5,May,3,0
ADO-02133,2024-01-11,Thursday,07:00,CDMX-CUERNAVACA,Norte,Ejecutivo,24,21.0,87.5,220.0,4620.0,Alta,2024,1,January,3,0
ADO-01954,2024-01-12,Friday,15:00,CDMX-TLAXCALA,Poniente,OCC,42,24.0,57.1,264.0,6336.0,Alta,2024,1,January,4,0
ADO-00622,2024-03-06,Wednesday,18:00,CDMX-PUEBLA,Observatorio,ADO GL,48,41.0,85.4,308.0,12628.0,Baja,2024,3,March,2,0
ADO-01226,2024-10-20,Sunday,20:00,CDMX-QUERÉTARO,Sur,ADO GL,48,40.0,83.3,352.0,14080.0,Baja,2024,10,October,6,1
ADO-01361,2024-01-07,Sunday,06:00,CDMX-QUERÉTARO,Norte,Ejecutivo,24,20.0,83.3,320.0,6400.0,Alta,2024,1,January,6,1
ADO-00811,2024-01-26,Friday,18:00,CDMX-CUERNAVACA,TAPO,ADO GL,48,37.0,77.1,242.0,8954.0,Alta,2024,1,January,4,0
ADO-00209,2024-01-10,Wednesday,08:00,CDMX-TOLUCA,Observatorio,,48,41.0,85.4,198.0,8118.0,Alta,2024,1,January,2,0
ADO-01090,2024-08-03,Saturday,06:00,CDMX-QUERÉTARO,Observatorio,OCC,42,34.0,81.0,320.0,10880.0,Alta,2024,8,August,5,1
ADO-00423,2024-12-21,Saturday,11:00,CDMX-PACHUCA,Sur,Primera Plus,36,29.0,80.6,190.0,5510.0,Alta,2024,12,December,5,1
