id_corrida,fecha,dia_semana,horario_salida,ruta,terminal_origen,tipo_unidad,capacidad,pasajeros,ocupacion_pct,precio_boleto,ingresos_totales,temporada
ADO-01430,2024-03-16,Saturday,19:00,CDMX-Toluca,TAPO,Primera Plus,36,34.0,94.4,180.0,,Baja
ADO-00411,22-12-2024,Sunday,16:00,CDMX - Toluca,Norte,Ejecutivo,24,22.0,91.7,180.0,3960.0,Alta
ADO-01392,26/02/2024,Monday,12:00,CDMX - Toluca,Poniente,Primera Plus,36,20.0,55.6,180.0,3600.0,Baja
ADO-01035,2024-05-19,Sunday,11:00,CDMX-Toluca,Observatorio,OCC,42,33.0,78.6,180.0,5940.0,Baja
ADO-00880,2024-06-06,Thursday,16:00,CDMX - Pachuca,Norte,Ejecutivo,24,19.0,79.2,209.0,3971.0,Baja
ADO-01770,2024-05-17,Friday,14:00,CDMX-Pachuca,TAPO,Ejecutivo,24,17.0,70.8,190.0,3230.0,Baja
ADO-02497,2024-02-28,Wednesday,12:00,CDMX-Toluca,Poniente,ADO GL,48,29.0,60.4,216.0,6264.0,Baja
ADO-00097,2024-06-08,Saturday,18:00,CDMX-cuernavaca,Poniente,OCC,42,42.0,100.0,220.0,9240.0,Baja
ADO-02027,2024-09-27,Friday,22:00,CDMX-Puebla,TAPO,ADO GL,48,41.0,85.4,336.0,13776.0,Baja
ADO-01979,2024-01-19,Friday,10:00,CDMX-Tlaxcala,Observatorio,Primera Plus,36,20.0,55.6,240.0,4800.0,Alta
ADO-00804,2024-09-04,Wednesday,21:00,CDMX - Puebla,Observatorio,Ejecutivo,24,14.0,58.3,266.0,3724.0,Baja
ADO-00322,20/01/2024,Saturday,19:00,CDMX - Puebla,TAPO,Primera Plus,36,36.0,100.0,308.0,,Alta
ADO-02115,2024-10-17,Thursday,19:00,CDMX-Querétaro,Observatorio,Primera Plus,36,32.0,88.9,384.0,12288.0,Baja
ADO-02038,2024-08-05,Monday,13:00,CDMX-Queretaro,Norte,Primera Plus,36,21.0,58.3,320.0,6720.0,Alta
ADO-00966,29/10/2024,Tuesday,09:00,cdmx - puebla,Sur,Ejecutivo,24,23.0,95.8,336.0,7728.0,Baja
ADO-02291,2024-08-17,Saturday,06:00,CDMX-Tlaxcala,Observatorio,Ejecutivo,24,24.0,100.0,264.0,6336.0,Alta
ADO-02343,2024-11-28,Thursday,16:00,CDMX-Tlaxcala,Observatorio,ADO GL,48,34.0,70.8,288.0,9792.0,Baja
ADO-01160,2024-08-06,Tuesday,07:00,cdmx - puebla,Sur,ADO GL,48,36.0,75.0,266.0,9576.0,Alta
ADO-01862,21/12/2024,Saturday,20:00,cdmx - puebla,TAPO,ADO GL,48,45.0,93.8,280.0,12600.0,Alta
ADO-00483,2024/07/11,Thursday,15:00,CDMX - Pachuca,Poniente,Ejecutivo,24,10.0,41.7,228.0,2280.0,Alta
ADO-01205,2024-09-27,Friday,10:00,CDMX-cuernavaca,Sur,OCC,42,27.0,64.3,209.0,5643.0,Baja
ADO-01265,2024-11-28,Thursday,16:00,CDMX-Puebla,Sur,OCC,42,28.0,66.7,280.0,7840.0,Baja
ADO-01713,13/03/2024,Wednesday,13:00,CDMX - Pachuca,Observatorio,Primera Plus,36,14.0,38.9,180.5,2527.0,Baja
ADO-00933,13-08-2024,Tuesday,11:00,CDMX - Pachuca,Observatorio,Primera Plus,36,,47.2,180.5,3068.5,Alta
ADO-00603,09-11-2024,Saturday,10:00,CDMX-Puebla,Sur,OCC,42,40.0,95.2,280.0,11200.0,Baja
ADO-00408,2024-12-13,Friday,22:00,CDMX-cuernavaca,Norte,Primera Plus,36,22.0,61.1,220.0,,Alta
ADO-00612,2024-02-22,Thursday,19:00,CDMX-Toluca,Observatorio,Ejecutivo,24,19.0,79.2,216.0,4104.0,Baja
ADO-00421,2024-06-05,Wednesday,11:00,cdmx - puebla,Poniente,ADO GL,48,43.0,89.6,336.0,14448.0,Baja
ADO-00566,2024-11-03,Sunday,16:00,CDMX-Toluca,TAPO,Primera Plus,36,28.0,77.8,171.0,4788.0,Baja
ADO-00472,2024-10-22,Tuesday,08:00,CDMX-Pachuca,Sur,OCC,42,21.0,50.0,228.0,4788.0,Baja
ADO-01311,2024-07-02,Tuesday,15:00,cdmx - puebla,Norte,Ejecutivo,24,15.0,62.5,280.0,4200.0,Alta
ADO-00655,2024-12-17,Tuesday,08:00,CDMX-Queretaro,Sur,ADO GL,48,48.0,100.0,352.0,16896.0,Alta
ADO-00319,2024/06/18,Tuesday,21:00,CDMX - Pachuca,Poniente,Ejecutivo,24,16.0,66.7,190.0,3040.0,Baja
ADO-01588,30-12-2024,Monday,19:00,CDMX - Toluca,Norte,Primera Plus,36,27.0,75.0,180.0,-4860.0,Alta
ADO-00211,15-06-2024,Saturday,20:00,CDMX - Puebla,TAPO,ADO GL,48,44.0,91.7,308.0,13552.0,Baja
ADO-00545,2024-11-07,Thursday,07:00,CDMX - Toluca,Norte,Primera Plus,36,18.0,50.0,198.0,3564.0,Baja
ADO-01583,2024-06-24,Monday,21:00,CDMX-cuernavaca,Sur,Primera Plus,36,19.0,52.8,220.0,4180.0,Baja
ADO-01308,2024-06-29,Saturday,07:00,CDMX-Querétaro,Observatorio,OCC,42,41.0,97.6,384.0,15744.0,Baja
ADO-00528,2024-03-21,Thursday,09:00,CDMX-Puebla,Poniente,ADO GL,48,38.0,79.2,280.0,10640.0,Baja
ADO-01607,31-07-2024,Wednesday,06:00,CDMX-Puebla,Poniente,,24,15.0,62.5,280.0,4200.0,Alta
ADO-00749,2024-07-22,Monday,08:00,CDMX-Cuernavaca,Norte,Ejecutivo,24,17.0,70.8,264.0,4488.0,Alta
ADO-02016,20/05/2024,Monday,08:00,cdmx - puebla,Poniente,Primera Plus,36,27.0,75.0,280.0,7560.0,Baja
ADO-01024,2024-10-16,Wednesday,20:00,CDMX - Pachuca,TAPO,ADO GL,48,43.0,89.6,180.5,7761.5,Baja
ADO-00602,29/10/2024,Tuesday,20:00,CDMX - Toluca,Observatorio,Primera Plus,36,19.0,52.8,198.0,3762.0,Baja
ADO-01012,11-01-2024,Thursday,12:00,CDMX-Queretaro,TAPO,Ejecutivo,24,16.0,66.7,320.0,5120.0,Alta
ADO-02272,22-03-2024,Friday,14:00,CDMX-Querétaro,Poniente,ADO GL,48,28.0,58.3,320.0,8960.0,Baja
ADO-02290,2024-09-02,Monday,14:00,CDMX-Querétaro,Norte,Ejecutivo,24,19.0,79.2,320.0,6080.0,Baja
ADO-00858,2024-10-05,Saturday,06:00,CDMX-Tlaxcala,Poniente,OCC,42,38.0,90.5,240.0,9120.0,Baja
ADO-02354,18/05/2024,Saturday,20:00,CDMX-cuernavaca,Poniente,ADO GL,48,32.0,66.7,220.0,7040.0,Baja
ADO-01721,18/03/2024,Monday,16:00,cdmx-queretaro,Poniente,OCC,42,29.0,69.0,320.0,9280.0,Baja
ADO-00803,2024-06-02,Sunday,18:00,cdmx - puebla,TAPO,Primera Plus,36,36.0,100.0,266.0,9576.0,Baja
ADO-01322,17/01/2024,Wednesday,10:00,CDMX - Puebla,Observatorio,ADO GL,48,34.0,70.8,266.0,9044.0,Alta
ADO-01898,26/10/2024,Saturday,10:00,CDMX-Toluca,Sur,Primera Plus,36,36.0,100.0,180.0,6480.0,Baja
ADO-01643,25-11-2024,Monday,06:00,CDMX-Tlaxcala,Norte,OCC,42,26.0,61.9,240.0,6240.0,Baja
ADO-01179,2024-10-10,Thursday,07:00,CDMX-Queretaro,Sur,OCC,42,28.0,66.7,352.0,9856.0,Baja
ADO-00751,16/11/2024,Saturday,10:00,CDMX - Puebla,TAPO,Primera Plus,36,26.0,72.2,280.0,7280.0,Baja
ADO-02399,26/04/2024,Friday,14:00,CDMX - Toluca,Sur,OCC,42,28.0,66.7,198.0,5544.0,Baja
ADO-02074,2024-03-18,Monday,22:00,CDMX-cuernavaca,Observatorio,Ejecutivo,24,16.0,66.7,220.0,3520.0,Baja
ADO-00519,09/11/2024,Saturday,09:00,CDMX-Querétaro,Poniente,OCC,42,42.0,100.0,320.0,13440.0,Baja
ADO-02229,2024-04-07,Sunday,11:00,CDMX-Querétaro,Norte,Ejecutivo,24,15.0,62.5,352.0,5280.0,Baja
ADO-00446,2024-07-03,Wednesday,08:00,CDMX-Queretaro,Poniente,ADO GL,48,42.0,87.5,320.0,13440.0,Alta
ADO-00238,2024-09-21,Saturday,15:00,cdmx - puebla,Poniente,Ejecutivo,24,20.0,83.3,280.0,5600.0,Baja
ADO-00110,2024-06-29,Saturday,20:00,CDMX - Pachuca,Norte,,48,40.0,83.3,190.0,7600.0,Baja
ADO-01476,2024/09/08,Sunday,08:00,CDMX-Querétaro,Sur,Primera Plus,36,36.0,100.0,320.0,11520.0,Baja
ADO-01922,02/04/2024,Tuesday,10:00,CDMX-Toluca,Norte,ADO GL,48,35.0,72.9,198.0,6930.0,Baja
ADO-00253,2024-03-10,Sunday,20:00,cdmx - puebla,Norte,Ejecutivo,24,24.0,100.0,280.0,6720.0,Baja
ADO-01196,03-03-2024,Sunday,20:00,CDMX-Querétaro,TAPO,OCC,42,37.0,88.1,320.0,11840.0,Baja
ADO-01652,28-03-2024,Thursday,20:00,CDMX - Puebla,Poniente,Ejecutivo,24,16.0,66.7,280.0,4480.0,Baja
ADO-01911,19-06-2024,Wednesday,07:00,CDMX-Tlaxcala,Norte,Ejecutivo,24,24.0,100.0,240.0,5760.0,Baja
ADO-00619,2024-07-31,Wednesday,09:00,CDMX-Puebla,Sur,OCC,42,36.0,85.7,266.0,9576.0,Alta
ADO-02014,11/05/2024,Saturday,17:00,CDMX-Queretaro,Norte,Ejecutivo,24,21.0,87.5,352.0,7392.0,Baja
ADO-01381,24/03/2024,Sunday,19:00,CDMX-Querétaro,Norte,ADO GL,48,48.0,100.0,384.0,18432.0,Baja
ADO-01613,2024-06-14,Friday,08:00,CDMX-Querétaro,TAPO,Ejecutivo,24,21.0,87.5,352.0,7392.0,Baja
ADO-01005,2024-09-14,Saturday,19:00,CDMX-Pachuca,TAPO,ADO GL,48,48.0,100.0,190.0,9120.0,Baja
ADO-01840,15-09-2024,Sunday,19:00,CDMX - Pachuca,TAPO,Ejecutivo,24,23.0,95.8,180.5,4151.5,Baja
ADO-01092,21-02-2024,Wednesday,12:00,CDMX - Pachuca,Sur,ADO GL,48,30.0,62.5,228.0,,Baja
ADO-01453,2024-08-10,Saturday,06:00,CDMX-Toluca,TAPO,Primera Plus,36,,86.1,180.0,5580.0,Alta
ADO-01988,2024-03-17,Sunday,09:00,CDMX-Queretaro,Norte,Primera Plus,36,,100.0,352.0,12672.0,Baja
ADO-01057,2024-01-06,Saturday,09:00,CDMX-Tlaxcala,Observatorio,Ejecutivo,24,23.0,95.8,240.0,5520.0,Alta
ADO-00614,2024-01-28,Sunday,20:00,CDMX-Querétaro,Observatorio,,48,34.0,70.8,384.0,13056.0,Alta
ADO-01180,2024-11-09,Saturday,21:00,CDMX-Pachuca,TAPO,Primera Plus,36,25.0,69.4,228.0,5700.0,Baja
ADO-01388,2024-02-15,Thursday,17:00,cdmx - puebla,Norte,Primera Plus,36,35.0,97.2,266.0,,Baja
ADO-00790,2024-04-16,Tuesday,21:00,CDMX-Pachuca,Sur,Ejecutivo,24,10.0,41.7,180.5,1805.0,Baja
ADO-00788,20/02/2024,Tuesday,18:00,CDMX-Puebla,Observatorio,OCC,42,35.0,83.3,336.0,11760.0,Baja
ADO-00369,2024-01-31,Wednesday,07:00,CDMX-Cuernavaca,TAPO,Ejecutivo,24,19.0,79.2,220.0,4180.0,Alta
ADO-00842,2024/07/30,Tuesday,12:00,CDMX-Querétaro,TAPO,Primera Plus,36,26.0,72.2,320.0,8320.0,Alta
ADO-01751,2024-03-05,Tuesday,11:00,CDMX - Toluca,TAPO,ADO GL,48,15.0,31.2,180.0,2700.0,Baja
ADO-01411,2024-04-22,Monday,14:00,CDMX - Pachuca,TAPO,OCC,42,,78.6,180.5,5956.5,Baja
ADO-00101,04/07/2024,Thursday,20:00,CDMX-Pachuca,Sur,Primera Plus,36,17.0,47.2,190.0,3230.0,Alta
ADO-00756,2024-01-06,Saturday,22:00,CDMX-Puebla,Norte,Primera Plus,36,36.0,100.0,280.0,10080.0,Alta
ADO-00262,29/06/2024,Saturday,19:00,CDMX-cuernavaca,TAPO,ADO GL,48,47.0,97.9,220.0,10340.0,Baja
ADO-01702,2024-08-03,Saturday,10:00,cdmx - puebla,Poniente,ADO GL,48,,89.6,336.0,14448.0,Alta
ADO-00436,2024-12-01,Sunday,10:00,CDMX - Puebla,Poniente,Primera Plus,36,30.0,83.3,266.0,7980.0,Alta
ADO-01998,2024-01-05,Friday,19:00,CDMX-cuernavaca,Sur,Ejecutivo,24,16.0,66.7,209.0,3344.0,Alta
ADO-00180,2024-10-03,Thursday,11:00,CDMX-Queretaro,TAPO,Ejecutivo,24,23.0,95.8,320.0,7360.0,Baja
ADO-02319,2024-09-21,Saturday,11:00,CDMX - Toluca,Norte,OCC,42,32.0,76.2,180.0,5760.0,Baja
ADO-00860,2024-05-05,Sunday,14:00,CDMX-Cuernavaca,TAPO,Primera Plus,36,33.0,91.7,220.0,7260.0,Baja
ADO-00991,06-05-2024,Monday,16:00,CDMX-Querétaro,Observatorio,OCC,42,28.0,66.7,320.0,8960.0,Baja
ADO-01779,2024-08-15,Thursday,22:00,cdmx - puebla,Poniente,Ejecutivo,24,14.0,58.3,280.0,3920.0,Alta
ADO-02379,2024-11-26,Tuesday,22:00,CDMX-Cuernavaca,TAPO,Primera Plus,36,21.0,58.3,242.0,5082.0,Baja
ADO-00600,23/07/2024,Tuesday,14:00,CDMX - Toluca,Sur,OCC,42,29.0,69.0,198.0,5742.0,Alta
ADO-00292,2024-06-06,Thursday,06:00,CDMX - Toluca,Sur,Ejecutivo,24,14.0,58.3,216.0,3024.0,Baja
ADO-00142,2024-03-10,Sunday,14:00,cdmx - puebla,Norte,OCC,42,,100.0,336.0,14112.0,Baja
ADO-01305,2024-07-24,Wednesday,07:00,CDMX-Pachuca,Poniente,Primera Plus,36,31.0,86.1,190.0,5890.0,Alta
ADO-01049,20/03/2024,Wednesday,13:00,CDMX-Cuernavaca,Observatorio,Primera Plus,36,29.0,80.6,264.0,7656.0,Baja
ADO-01114,2024-05-06,Monday,10:00,CDMX-Queretaro,Sur,ADO GL,48,34.0,70.8,304.0,10336.0,Baja
ADO-00415,2024-07-21,Sunday,12:00,CDMX-Puebla,Observatorio,OCC,42,37.0,88.1,308.0,11396.0,Alta
ADO-01814,08/02/2024,Thursday,11:00,cdmx-queretaro,Norte,ADO GL,48,36.0,75.0,352.0,12672.0,Baja
ADO-00808,16/10/2024,Wednesday,16:00,CDMX - Puebla,Poniente,Primera Plus,36,21.0,58.3,280.0,5880.0,Baja
ADO-01913,29-03-2024,Friday,15:00,CDMX-Queretaro,Poniente,Ejecutivo,24,17.0,70.8,320.0,5440.0,Baja
ADO-01447,2024/05/01,Wednesday,12:00,CDMX-Puebla,Norte,Primera Plus,36,21.0,58.3,280.0,5880.0,Baja
ADO-00818,04/05/2024,Saturday,10:00,CDMX-cuernavaca,TAPO,ADO GL,48,45.0,93.8,220.0,9900.0,Baja
ADO-00720,2024-04-22,Monday,13:00,CDMX-Pachuca,Sur,ADO GL,48,30.0,62.5,190.0,5700.0,Baja
ADO-00248,10/11/2024,Sunday,13:00,cdmx-queretaro,Poniente,OCC,42,32.0,76.2,304.0,9728.0,Baja
ADO-00857,13-04-2024,Saturday,14:00,CDMX-Puebla,Sur,Ejecutivo,24,18.0,75.0,308.0,5544.0,Baja
ADO-00890,2024-02-28,Wednesday,22:00,CDMX-Puebla,Poniente,Ejecutivo,24,18.0,75.0,336.0,6048.0,Baja
ADO-02476,2024-10-14,Monday,09:00,CDMX-Tlaxcala,Sur,Primera Plus,36,31.0,86.1,264.0,8184.0,Baja
ADO-01037,2024-10-13,Sunday,20:00,CDMX - Pachuca,TAPO,Primera Plus,36,25.0,69.4,190.0,4750.0,Baja
ADO-00555,2024-03-04,Monday,06:00,CDMX-Pachuca,Norte,Primera Plus,36,24.0,66.7,209.0,5016.0,Baja
ADO-02491,24/12/2024,Tuesday,06:00,cdmx - puebla,Poniente,OCC,42,27.0,64.3,266.0,7182.0,Alta
ADO-00030,22/05/2024,Wednesday,21:00,CDMX-Pachuca,Observatorio,Primera Plus,36,22.0,61.1,190.0,4180.0,Baja
ADO-01906,2024-10-21,Monday,19:00,CDMX - Pachuca,Sur,OCC,42,35.0,83.3,190.0,6650.0,Baja
ADO-01934,2024-05-30,Thursday,19:00,cdmx-queretaro,Sur,Ejecutivo,24,,75.0,320.0,5760.0,Baja
ADO-00870,2024-09-09,Monday,11:00,CDMX-Tlaxcala,Norte,Primera Plus,36,32.0,88.9,240.0,7680.0,Baja
ADO-01326,2024-01-17,Wednesday,21:00,CDMX - Pachuca,Poniente,Ejecutivo,24,9.0,37.5,190.0,1710.0,Alta
ADO-00533,2024-08-29,Thursday,14:00,CDMX - Toluca,Observatorio,Ejecutivo,24,15.0,62.5,198.0,2970.0,Alta
ADO-01772,2024-08-26,Monday,17:00,CDMX-Puebla,Observatorio,OCC,42,42.0,100.0,280.0,11760.0,Alta
ADO-01804,2024-10-15,Tuesday,22:00,CDMX-Cuernavaca,Norte,OCC,42,19.0,45.2,220.0,4180.0,Baja
ADO-00820,02/10/2024,Wednesday,12:00,CDMX-Querétaro,Observatorio,ADO GL,48,37.0,77.1,352.0,13024.0,Baja
ADO-02287,02/02/2024,Friday,10:00,CDMX - Pachuca,TAPO,Primera Plus,36,26.0,72.2,209.0,5434.0,Baja
ADO-01909,2024/10/22,Tuesday,06:00,CDMX-Toluca,Observatorio,Primera Plus,36,18.0,50.0,180.0,3240.0,Baja
ADO-01098,2024-04-12,Friday,18:00,CDMX-Toluca,Observatorio,ADO GL,48,26.0,54.2,216.0,5616.0,Baja
ADO-01107,11-01-2024,Thursday,08:00,CDMX-Puebla,Observatorio,ADO GL,48,41.0,85.4,280.0,11480.0,Alta
ADO-00573,2024-03-01,Friday,07:00,CDMX - Toluca,Sur,Ejecutivo,24,20.0,83.3,180.0,3600.0,Baja
ADO-00333,2024-05-31,Friday,13:00,cdmx-queretaro,Poniente,Primera Plus,36,23.0,63.9,352.0,8096.0,Baja
ADO-02443,2024/05/09,Thursday,11:00,CDMX-Toluca,Sur,OCC,42,20.0,47.6,171.0,3420.0,Baja
ADO-02133,2024-01-11,Thursday,07:00,CDMX-cuernavaca,Norte,Ejecutivo,24,21.0,87.5,220.0,4620.0,Alta
ADO-01954,2024/01/12,Friday,15:00,CDMX-Tlaxcala,Poniente,OCC,42,24.0,57.1,264.0,6336.0,Alta
ADO-00622,2024-03-06,Wednesday,18:00,cdmx - puebla,Observatorio,ADO GL,48,41.0,85.4,308.0,12628.0,Baja
ADO-01226,20-10-2024,Sunday,20:00,CDMX-Queretaro,Sur,ADO GL,48,40.0,83.3,352.0,14080.0,Baja
ADO-01361,07/01/2024,Sunday,06:00,CDMX-Querétaro,Norte,Ejecutivo,24,20.0,83.3,320.0,6400.0,Alta
ADO-00811,2024-01-26,Friday,18:00,CDMX-Cuernavaca,TAPO,ADO GL,48,37.0,77.1,242.0,8954.0,Alta
ADO-00209,2024-01-10,Wednesday,08:00,CDMX - Toluca,Observatorio,,48,41.0,85.4,198.0,8118.0,Alta
ADO-01090,2024/08/03,Saturday,06:00,CDMX-Queretaro,Observatorio,OCC,42,34.0,81.0,320.0,10880.0,Alta
ADO-00423,2024-12-21,Saturday,11:00,CDMX-Pachuca,Sur,Primera Plus,36,29.0,80.6,190.0,5510.0,Alta
ADO-00462,20/04/2024,Saturday,07:00,CDMX-Puebla,Observatorio,,42,42.0,100.0,280.0,11760.0,Baja
ADO-01371,25/03/2024,Monday,12:00,CDMX - Pachuca,Sur,Primera Plus,36,22.0,61.1,190.0,,Baja
ADO-01823,02/04/2024,Tuesday,13:00,CDMX-Queretaro,Sur,ADO GL,48,29.0,60.4,352.0,10208.0,Baja
ADO-02366,27-07-2024,Saturday,13:00,CDMX-Querétaro,Observatorio,OCC,42,42.0,100.0,320.0,13440.0,Alta
ADO-02012,03/01/2024,Wednesday,18:00,CDMX-Tlaxcala,Sur,Ejecutivo,24,17.0,70.8,240.0,4080.0,Alta
ADO-01957,2024-10-08,Tuesday,17:00,CDMX-Toluca,Sur,Primera Plus,36,19.0,52.8,216.0,4104.0,Baja
ADO-02322,2024-04-03,Wednesday,16:00,CDMX-Querétaro,Poniente,OCC,42,31.0,73.8,304.0,9424.0,Baja
ADO-00529,2024-10-10,Thursday,14:00,CDMX - Pachuca,Norte,ADO GL,48,32.0,66.7,190.0,6080.0,Baja
ADO-01668,2024-01-26,Friday,13:00,CDMX-Pachuca,Poniente,Ejecutivo,24,14.0,58.3,190.0,2660.0,Alta
ADO-01101,2024-03-16,Saturday,10:00,CDMX-Querétaro,Sur,ADO GL,48,46.0,95.8,352.0,16192.0,Baja
ADO-00200,2024-07-11,Thursday,20:00,CDMX-Toluca,Poniente,ADO GL,48,24.0,50.0,180.0,4320.0,Alta
ADO-00230,2024-06-07,Friday,12:00,CDMX - Puebla,Sur,ADO GL,48,35.0,72.9,280.0,9800.0,Baja
ADO-01837,2024-09-26,Thursday,22:00,cdmx - puebla,Sur,OCC,42,21.0,50.0,280.0,5880.0,Baja
ADO-02097,23/08/2024,Friday,22:00,CDMX-cuernavaca,Sur,Ejecutivo,24,17.0,70.8,209.0,3553.0,Alta
ADO-00409,2024-05-31,Friday,08:00,CDMX-Toluca,Poniente,Ejecutivo,24,19.0,79.2,180.0,3420.0,Baja
ADO-01522,2024-03-31,Sunday,12:00,CDMX-Toluca,Poniente,Ejecutivo,24,22.0,91.7,180.0,3960.0,Baja
ADO-01546,09/10/2024,Wednesday,13:00,CDMX-Toluca,Poniente,Primera Plus,36,25.0,69.4,180.0,4500.0,Baja
ADO-01006,2024-08-19,Monday,22:00,CDMX - Toluca,Sur,Ejecutivo,24,16.0,66.7,171.0,2736.0,Alta
ADO-00316,2024-12-01,Sunday,21:00,CDMX-Queretaro,Poniente,Primera Plus,36,30.0,83.3,384.0,11520.0,Alta
ADO-00701,2024-11-29,Friday,14:00,CDMX-cuernavaca,Observatorio,ADO GL,48,28.0,58.3,242.0,6776.0,Baja
ADO-02179,2024-07-07,Sunday,06:00,CDMX - Pachuca,Norte,OCC,42,42.0,100.0,190.0,7980.0,Alta
ADO-00965,08/01/2024,Monday,07:00,CDMX - Puebla,TAPO,ADO GL,48,37.0,77.1,308.0,11396.0,Alta
ADO-00070,04/06/2024,Tuesday,12:00,CDMX-Queretaro,Observatorio,OCC,42,24.0,57.1,384.0,-9216.0,Baja
ADO-01980,2024-07-08,Monday,17:00,CDMX-cuernavaca,Norte,ADO GL,48,40.0,83.3,209.0,8360.0,Alta
ADO-01452,2024/09/18,Wednesday,11:00,CDMX-cuernavaca,Poniente,OCC,42,35.0,83.3,220.0,7700.0,Baja
ADO-01254,30/07/2024,Tuesday,21:00,CDMX-Cuernavaca,Observatorio,OCC,42,29.0,69.0,220.0,6380.0,Alta
ADO-02466,2024-06-21,Friday,22:00,cdmx - puebla,Observatorio,OCC,42,31.0,73.8,280.0,8680.0,Baja
ADO-02198,2024-07-14,Sunday,18:00,CDMX - Toluca,Poniente,OCC,42,42.0,100.0,180.0,7560.0,Alta
ADO-01526,17/11/2024,Sunday,06:00,CDMX-cuernavaca,TAPO,Ejecutivo,24,23.0,95.8,264.0,,Baja
ADO-00232,2024-09-26,Thursday,16:00,CDMX-Puebla,Observatorio,Primera Plus,36,24.0,66.7,308.0,7392.0,Baja
ADO-01534,2024-07-03,Wednesday,07:00,cdmx - puebla,Poniente,Primera Plus,36,28.0,77.8,308.0,8624.0,Alta
ADO-01666,2024-11-28,Thursday,19:00,CDMX-Toluca,Norte,Primera Plus,36,28.0,77.8,180.0,5040.0,Baja
ADO-00663,24/10/2024,Thursday,16:00,CDMX - Toluca,Poniente,ADO GL,48,31.0,64.6,171.0,5301.0,Baja
ADO-01274,2024-07-12,Friday,08:00,cdmx-queretaro,TAPO,Primera Plus,36,27.0,75.0,352.0,9504.0,Alta
ADO-01290,18-06-2024,Tuesday,18:00,CDMX-Tlaxcala,Sur,Primera Plus,36,19.0,52.8,240.0,4560.0,Baja
ADO-02427,2024-06-21,Friday,16:00,CDMX - Puebla,TAPO,OCC,42,30.0,71.4,280.0,8400.0,Baja
ADO-00583,2024/05/28,Tuesday,22:00,CDMX - Toluca,Sur,ADO GL,48,34.0,70.8,171.0,5814.0,Baja
ADO-01473,2024-11-25,Monday,07:00,CDMX-Cuernavaca,Observatorio,OCC,42,32.0,76.2,242.0,7744.0,Baja
ADO-02409,2024-10-07,Monday,22:00,CDMX - Pachuca,Poniente,Ejecutivo,24,17.0,70.8,209.0,3553.0,Baja
ADO-01460,2024-01-05,Friday,22:00,CDMX-Pachuca,Poniente,Primera Plus,36,26.0,72.2,190.0,4940.0,Alta
ADO-01942,2024-06-04,Tuesday,22:00,CDMX-cuernavaca,TAPO,Primera Plus,36,21.0,58.3,220.0,4620.0,Baja
ADO-00280,2024-10-09,Wednesday,10:00,CDMX-Queretaro,Observatorio,ADO GL,48,28.0,58.3,384.0,10752.0,Baja
ADO-01099,2024-10-07,Monday,06:00,CDMX - Puebla,Observatorio,Primera Plus,36,27.0,75.0,308.0,8316.0,Baja
ADO-00523,2024-08-02,Friday,19:00,CDMX - Puebla,Sur,,42,30.0,71.4,280.0,8400.0,Alta
ADO-01261,2024-05-22,Wednesday,22:00,CDMX-cuernavaca,Poniente,,42,30.0,71.4,264.0,7920.0,Baja
ADO-01174,2024-03-15,Friday,13:00,CDMX-Pachuca,Observatorio,OCC,42,26.0,61.9,190.0,4940.0,Baja
ADO-01197,2024-08-30,Friday,15:00,cdmx-queretaro,TAPO,Primera Plus,36,23.0,63.9,320.0,7360.0,Alta
ADO-00323,2024-04-05,Friday,15:00,CDMX - Pachuca,TAPO,Ejecutivo,24,13.0,54.2,190.0,2470.0,Baja
ADO-01921,2024-01-23,Tuesday,15:00,CDMX-Querétaro,TAPO,OCC,42,17.0,40.5,320.0,5440.0,Alta
ADO-00874,23-06-2024,Sunday,06:00,CDMX-Toluca,Poniente,Primera Plus,36,27.0,75.0,180.0,4860.0,Baja
ADO-00465,14/04/2024,Sunday,10:00,CDMX-Tlaxcala,Sur,ADO GL,48,40.0,83.3,288.0,,Baja
ADO-00499,2024-08-24,Saturday,11:00,CDMX-Puebla,Sur,OCC,42,31.0,73.8,308.0,9548.0,Alta
ADO-00830,2024-05-23,Thursday,10:00,CDMX-Querétaro,Sur,ADO GL,48,29.0,60.4,304.0,8816.0,Baja
ADO-01001,2024-01-29,Monday,17:00,CDMX-Cuernavaca,TAPO,Ejecutivo,24,23.0,95.8,242.0,5566.0,Alta
ADO-02284,2024-06-01,Saturday,07:00,CDMX-Tlaxcala,Norte,Ejecutivo,24,21.0,87.5,240.0,5040.0,Baja
ADO-00708,08/07/2024,Monday,07:00,cdmx - puebla,Sur,OCC,42,42.0,100.0,336.0,14112.0,Alta
ADO-02054,2024-08-28,Wednesday,10:00,CDMX-Puebla,TAPO,OCC,42,25.0,59.5,336.0,8400.0,Alta
ADO-01789,2024-07-04,Thursday,20:00,CDMX-Querétaro,TAPO,ADO GL,48,33.0,68.8,304.0,10032.0,Alta
ADO-01309,2024-08-18,Sunday,19:00,CDMX - Toluca,Norte,OCC,42,42.0,100.0,198.0,8316.0,Alta
ADO-01065,23/09/2024,Monday,21:00,CDMX - Puebla,Norte,ADO GL,48,29.0,60.4,336.0,9744.0,Baja
ADO-01623,2024-11-10,Sunday,06:00,CDMX-cuernavaca,Observatorio,Primera Plus,36,34.0,94.4,209.0,7106.0,Baja
